Country	Rating	Date	Version	Username	Title	Content
US	5	2018-10-09	4.1.1	that white guy who eats chacos	Great game ÏÏ	WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW WOW
US	2	2018-10-09	4.0.0	GSonya	Wait time too long	"This game is definitely fun... at the beginning. After just a couple days of playing, I’ve already come to the point where it takes almost 24 hours to breed AND THEN another almost 24 hours to hatch the thing!! Since the whole point of the game is to get as many dragons as possible (there being more than 500), why does it take so long?!
Just not worth it."
US	5	2018-10-07	4.0.0	cici pizza is awesome 😎🤩	Awesome game	This game is the most addictive game I ever played I never thought taking care of a dragon would be so much fun!
US	5	2018-10-07	4.0.0	rexy4824	Good game	Your game is the best and buytefl dragons so mute and cool dragons to I love it 😍😍😍
US	4	2018-10-06	4.0.0	french fry4906	Love this game	Love this but hope I don’t get too bored into it
US	5	2018-10-05	4.0.0	Negrita710	..	El juego es bueno pero últimamente no funciona entra y se sale espero q puedan resolver el problema lo antes posible
US	1	2018-10-04	4.0.0	Yazmariiie	Reset	I been waiting 5 days to get my game reset so I can start playing again and their support people has yet to get back to me
US	5	2018-10-03	4.0.0	hgesmom	#AWSOME	I loooooooooooooove this game so much😊😂😍😭😆😃😀😄😅😇😂😎🤩🤬😵😸
US	5	2018-10-03	4.0.0	zddggfgbh	Hey	Great game
US	5	2018-10-02	4.0.0	melicy11	Review	The game is time consuming but very fun to play. XD
US	3	2018-10-02	4.0.0	lulas15	Ok listen up!	OK listen up! I love this game I’ve had it for almost 3 to 4 years then my phone restarted and I want to go download it again because all of my apps are gone and my land was gone I couldn’t get it back and I didn’t know how I tried everything I could. So I would say it’s a great game overall. But I would love my new land back but I don’t see a way to do it. Also I wanted to say that my sister also lost her land and they told her nobody else has had this problem. But clearly other people have because now I am having the same problem!!
US	1	2018-10-02	4.0.0	ilovevideos❤️	Pls let me play it	Gameloft why won't you let me play this game. It looks so interesting
US	5	2018-09-30	4.0.0	DragonLoverRose	😁😁😁😁best game ever!!!!	I’m completely OBSESSED with this game!!! I totally recommend it!!
US	5	2018-09-30	4.0.0	Showeryday	Greatest game I’ve played	So I tried this game, and it’s so gr8 like the other games. I mean, it’s pretty much related 2 dragon city, only dragons r different (of course) I’d say this game deserves 5 stars for its entertainment, 5 stars for epic fights, and 5 stars for kewl and awesum dragons.
US	3	2018-09-30	4.0.0	hnbhjbcfx	Good game	I would say the game is cute fun but I don’t like the age thing and I don’t now why you need to be 13 or older whrite? And the game is good Quality May opinion and that’s why
US	5	2018-09-30	4.0.0	mermaid and unicorns	Awesome	It’s such a good game😍😍😍😍😍😍😍😍😍😍😍👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻😍
US	5	2018-09-30	4.0.0	Bliz gman	Awesome	I played this game sooooo much when I was a bit younger and I spent so many hours playing and am excited to pick it back up
US	5	2018-09-29	4.0.0	Kaodjehdnej	Best game ever	I absolutely love this game!
US	5	2018-09-29	4.0.0	divergentforlife	This game rocks	This game is about dragons and Vikings👍the Vikings steal a wizard and you battle the Vikings to get him back you can feed and level up your dragons
US	5	2018-09-28	4.0.0	WyFychan	Lots of fun!	"So far this has been a great game! It has run smoothly for me, accept for the free wheel. Sometimes the videos just won’t load. 
The tutorial is good and easy to follow. The last couple games I played, made by different people, didn’t seem to get how to do that. It is refreshing to not have the stress at the start of a game for once.
There is such a wide range of dragons, silly, cute, cool, I love it. I can’t wait to discover more of them!"
US	5	2018-09-27	4.0.0	Derp gamezzz	Best game	LOVE IT THE DRAGONS ARE SO CUTE AND CREATIVE
US	3	2018-09-27	4.0.0	OMG INLOVE	Kinda?	I really am into this game but the problem is that the eggs take long and so does the breeding and I have no gems 💎 maybe you can give me a free ad? That’s the spirit!
US	3	2018-09-26	4.0.0	djjdjwskhdjdndc	kind of like it but kind of don’t	"When I was on level 12 i got a new dragon In the egg and every time I would shop for the habitat it would say that there is a weird surprise in the card pack and is keep on doing that over and over and over and over 
And I am like........ 

            STOP PLEASE!!!!!!"
US	5	2018-09-26	4.0.0	lifeislikeet	My opinion	This game is really addictive and I love it it is probably one of the best games I have probably played
US	5	2018-09-23	4.0.0	LizardGames228	Awesome but one suggestion	Please upgrade the graphics like in monster legends and dragon city
US	5	2018-09-22	4.0.0	ecartas	Awesome	It’s so good it’s even better than monster legend
US	4	2018-09-22	4.0.0	2008!	Please fix this 😕😕😕	DragonML is a good game but needs to fix somethings,Otto’s lotto should have dice and so should black market
US	5	2018-09-21	4.0.0	Chasecool318	Best game ever!!!!!!!!!	I love this game so much because all the graphics are amazing and the different dragons are so cute and no ads! So I would recommend this game to everyone and anyone.
US	4	2018-09-21	4.0.0	Tffgffffffgf	PLEASE PLEASE FIX IT	The fights are unfair, if I have one dragon and the enemy has three I get one turn and they get three I will lose it is not fair but the rest is okay
US	5	2018-09-21	4.0.0	gamer Ella	I love this game	I have 2 million coins and I just want to like this game like, about 100000 times really. Just rate this game a lot!!!
US	5	2018-09-20	4.0.0	Rosie Hurd	A big glitch but amazing game!	Fist this game is amazing but there is a huge glitch so if you go to a dragon that you will get from arena that you don’t have press the button that says arena then you will pick your dragon but when you start the battle you can’t press of course you can press the element and kill the dragons you can’t see them you can’t miss you can’t get a perfect hit and I just don’t like it so if you could fix that that would be great anyways keep up the good work!
US	5	2018-09-19	4.0.0	🤣🌺🍀	The best	Omg, I love this game! You get to hatch dragons, play with them, and battle with them! If you don’t have this game, get it! Although it is a little glitchy it’s still the best! Get it!
US	3	2018-09-19	4.0.0	Acro Monkey	Really great game too many adds	The game is great. Similar to Monster Legends but filled with awesome dragons and great mini games. Really love it. There's way too many pop up adds though. I don't mind adds after a lvl every now and then. Or adds for gems. But pop up randomly and constantly gets old quick.
US	5	2018-09-19	4.0.0	Ashhhhhh203	Dragon mania legends	I think dragon ML is awesome it’s my favorite game ever. Thank you Gameloft
US	5	2018-09-19	4.0.0	fortynite WHAT	New dragons to add	I love this game me and my brother play it all the time my brother showed me this and I have been playing this for about 4months nonstop but I feel like there should be a grandma dragon and a grandpa dragon added cuz they are really special parts of your family and so I think there should be those types of dragons in DragonML so yeah
US	5	2018-09-18	4.0.0	From1791	BRO BEST GaME EVER!	I🏨❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️Dragon mania legends!!!!!!
US	5	2018-09-18	4.0.0	Lyd lyd hi	Lyd lyd hi	I love it
US	5	2018-09-16	4.0.0	meblue09	It’s feels like a home game that u can enjoy home	It’s feels like a home game that u can enjoy home
US	5	2018-09-14	4.0.0	JadeWinglet	My review	This game is awesome! I love how you can make a dragon fetch for the food lol
US	5	2018-09-12	4.0.0	the master noob	Download if not don’t know what your missing	"I’ve had this before on two other devices it’s great if anyone says it’s horrible if they try they are stupid in my opinion                                                                               

DOWNLOAD FOR TONS OF FUUUUUUUUUUUNNNNNN  NOOOOOOOOWWWWW"
US	5	2018-09-11	4.0.0	chicken nugget&72918474	Fun fun fun	This game has made me have so much fun especially with the calming Adorable music
US	1	2018-09-11	4.0.0	Yazmariiie	Not working	My app is not working 😩
US	5	2018-09-09	4.0.0	therockstar12366dolcestar	The best game	This game is awsomeeeeee
US	1	2018-09-08	4.0.0	valeriaexdmlover	Review on this app	I had 57 gems and just because I pressed a button that said skip this breeding does not mean you can take them all away you guys should at least have a button that says are you sure you want to spend 57 gems on this because I didn’t mean to spend them I was just checking to see what would happen if I pressed that button you guys are all lunatics for that I’m not even gonna give it 5 I’m giving it one I loved this game but not anymore.
US	5	2018-09-08	4.0.0	yuitguigtjbg	Dragones	De verían dar un huevo por cada isla
US	5	2018-09-08	4.0.0	15Ledgends	Such a good game!!	I recommend it to little kids 4 and up its so fun
US	5	2018-09-07	4.0.0	Makomaster2	Dear Gameloft,	Please stop making the amounts collected, items collected and pretty much any thing needing to be notified with giant freaking letters in the MIDDLE of the screen, tangible. It’s so frustrating having to wait till everything disappears to be able to collect anything else. Please please fix this. I love this game just not that.
US	5	2018-09-06	4.0.0	andreispa	Andrestp	I play this every day
US	5	2018-09-05	4.0.0	thfggfgf	Awesome	"This app is awesome and I love it.
It’s so so so cool and cute."
US	2	2018-09-04	4.0.0	PoohBear39	Too Many Ads	While I understand the option to watch ads to skip things or the occasional ad after something is ending or right as I open the game. However what I do not understand is random ads popping up as I’m playing the game for absolutely no reason. Sometimes you can just click the ‘X’ and immediately send it away but sometimes it’s a full 30 second ad I never asked for. I’m pretty sure this game makes plenty off of in app purchases and voluntary ad watches so I don’t see why we have to be forced to go through ads randomly. Fun game when I’m not busy sending away unwanted ads
US	5	2018-09-04	4.0.0	mzvenom	So ohh omg	Jejdndhdjdndjje)jejejej
US	5	2018-09-04	3.9.0	Harley 246810	Love it😻	When I am bored I play dragonmanea I have it on my phone and iPad.     I love it 😍 so much
US	3	2018-09-03	4.0.0	fruity grace	DragonML	It’s the best game
US	5	2018-09-03	4.0.0	fluffyRakker	Bundles	I can’t buy the bundle
US	5	2018-09-03	4.0.0	Ellimere lia lochridge	LOVE this game	I love this game but it needs some work I hate having to wait for my baby dragons in their eggs and stuff because sometimes I really want an egg another egg and also we need to have like a lot of food at the start not just like barely any also you need to wait why do we need Gems because they just they just make it hard because because the Gems just make your heart because we have to buy everything and when you run out and you want to watch a video for it sometimes you just don’t get what you want and I hate it but your game is still adorable and cute and fun challenging.
US	5	2018-09-03	4.0.0	love it- but	Amazing	Amazing
US	3	2018-09-03	4.0.0	J3295	Free reward ads	My free reward ads keep crashing and says not available please fix this!
US	5	2018-09-03		Rides and Slides	Great app	Great app
US	5	2018-09-02	4.0.0	Hamood 007	Good	This game is soo good
US	5	2018-09-02	4.0.0	Lornausa	Best. Game. Ever.	Three words. Best. Game. Ever.
US	5	2018-09-02	4.0.0	Jocelyn💜	It's so fun!	I love this game so much and I love how it saves all of ur data if u delete the game or not!!❤️❤️❤️
US	1	2018-09-02	4.0.0	CyborgMoose	Lost my account	I had my account and deleted it for like a day and everything was gone, I had 3 islands and tons of dragons, gone;(
US	5	2018-09-01	4.0.0	hehchndnak	Ads	I’m sorry but the ads pop up to many times!! But I still love the game
